evidence_id,family,indicator,observation_type,value,collected_utc,collection_mechanism,originating_service,original_query,raw_response_ref,sha256,provenance,confidence,relationship_type,first_seen,last_seen,asn,notes
RAP-PO-0019,Rapuncel,2.26.126.50,rdap_ip,http_status=200; name=US-ACEDATACENTER-20100921; country=US,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,2.26.126.50,evidence/passive-observations/rdap/rapuncel/rdap_ip_2.26.126.50_2026-09-19T190009Z.json,ff2e2c86521fc638f00338dc560724e76478101b2e9a4d10264165d92c579513,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SET-PO-0001,Settra,45.13.122.7,rdap_ip,http_status=200; name=SD-WAN; country=IT,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,45.13.122.7,evidence/passive-observations/rdap/settra/rdap_ip_45.13.122.7_2026-09-19T190009Z.json,e996595aef0ca8a56a9a0ea760845e3f240ed5eea97ec9d3cfd9d00294b95f82,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SET-PO-0002,Settra,193.5.65.114,rdap_ip,http_status=200; name=NL-RAPIDSEEDBOX-20250306; country=NL,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,193.5.65.114,evidence/passive-observations/rdap/settra/rdap_ip_193.5.65.114_2026-09-19T190009Z.json,2184de620ab85873355f3a237fc8aee969e9ddee57dd9c93af9d8eb9f3a83e8d,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
RAP-PO-0020,Rapuncel,207.207.210.50,rdap_ip,http_status=200; name=PL-1287; country=,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,207.207.210.50,evidence/passive-observations/rdap/rapuncel/rdap_ip_207.207.210.50_2026-09-19T190009Z.json,259194aa8889105b89012db1c15060d9912f0f3a0aab5f9539a4884bfdf1275d,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SYN-PO-0009,SynkLoader,149.248.76.220,rdap_ip,http_status=200; name=BNL-77; country=,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,149.248.76.220,evidence/passive-observations/rdap/synkloader/rdap_ip_149.248.76.220_2026-09-19T190009Z.json,08707f316df228694050f8edff4452ece418c03dad2a26a05f65ad87232360db,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SYN-PO-0010,SynkLoader,162.33.177.8,rdap_ip,http_status=200; name=BLNETWORKS-01; country=,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,162.33.177.8,evidence/passive-observations/rdap/synkloader/rdap_ip_162.33.177.8_2026-09-19T190009Z.json,1aed468fcdd69b8b5b008f6ad6afe35ba39ff0a935b1f0f92b96ba11e7a79f81,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SYN-PO-0011,SynkLoader,216.245.184.14,rdap_ip,http_status=200; name=BNL-77; country=,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,216.245.184.14,evidence/passive-observations/rdap/synkloader/rdap_ip_216.245.184.14_2026-09-19T190009Z.json,8e12cbba3474f1b244da73f8df4d5357e3de78dc315ba142f2936d92ac70f40e,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SYN-PO-0012,SynkLoader,64.94.85.67,rdap_ip,http_status=200; name=BNL-77; country=,2026-09-19T19:00:09Z,HTTP GET rdap.org/ip/{ip},rdap.org,64.94.85.67,evidence/passive-observations/rdap/synkloader/rdap_ip_64.94.85.67_2026-09-19T190009Z.json,9d3687344621aa97e3edb3a9438fbfd5a352f4503b08bf11ab740f66360d0dc5,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Public IP RDAP allocation metadata only. RDAP contacts are typically ISP/hosting â€” NOT malware-author identity. author_attribution=NOT_ESTABLISHED.
SHO-PO-0001,Showboat,Showboat_IOCs.txt,vendor_ioc_list,http_status=200; ipv4_count=1,2026-09-19T19:00:09Z,HTTP GET raw.githubusercontent.com blacklotuslabs/IOCs,github_raw,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt,2da4ab57dc4d2060f1dfb89e9b20fc74881dc7c4d9ec4d7c94c08bbc4aa20377,PRIMARY-SOURCE,High,PRIMARY-SOURCE,,,,Lumen Black Lotus Labs published IOC file. IPs are campaign infra candidates â€” author identity NOT ESTABLISHED.
SHO-PO-0002,Showboat,23.27.201.160,ipv4,23.27.201.160,2026-09-19T19:00:09Z,parsed from Showboat_IOCs.txt,blacklotuslabs,https://raw.githubusercontent.com/blacklotuslabs/IOCs/main/Showboat_IOCs.txt,evidence/primary-sources/showboat/Showboat_IOCs_2026-09-19T190009Z.txt,2da4ab57dc4d2060f1dfb89e9b20fc74881dc7c4d9ec4d7c94c08bbc4aa20377,PRIMARY-SOURCE,High,PRIMARY-SOURCE,,,,Vendor-published Showboat IOC. Role unknown pending BLL article context. Not author home IP.
RAT-PO-0009,RatHat,niaotong2.top,rdap,http_status=200; registration=2026-04-25T14:14:32.0Z,2026-09-19T19:05:00Z,HTTP GET rdap.org/domain/{domain} (Python urllib) or decoded prior response,rdap.org,niaotong2.top,evidence/passive-observations/rdap/rathat/rdap_niaotong2.top_2026-09-19T185911Z.json,bd01aaece6395cbbdacc3bc25606aed3ac4f058c54ebae65f334988f5ef6bafe,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,2026-04-25T14:14:32.0Z,,,RDAP retrieval only. Not attribution.
RAT-PO-0010,RatHat,kingbss.com,rdap,http_status=200; registration=2026-07-30T16:44:46Z,2026-09-19T19:05:00Z,HTTP GET rdap.org/domain/{domain} (Python urllib) or decoded prior response,rdap.org,kingbss.com,evidence/passive-observations/rdap/rathat/rdap_kingbss.com_decoded_2026-09-19T185319Z.json,022a597e791b708fca8ddca5d72c1e3a784e213709df5ca7a9abb6b4b9b56c61,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,2026-07-30T16:44:46Z,,,RDAP retrieval only. Not attribution.
RAT-PO-0011,RatHat,uuokxx.com,rdap,http_status=200; registration=2026-07-30T16:44:46Z,2026-09-19T19:05:00Z,HTTP GET rdap.org/domain/{domain} (Python urllib) or decoded prior response,rdap.org,uuokxx.com,evidence/passive-observations/rdap/rathat/rdap_uuokxx.com_2026-09-19T185911Z.json,8d6add28290a1fb66e23e5ffed72ba128321f0f014ce96ffd4947a9c3fe9f3b0,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,2026-07-30T16:44:46Z,,,RDAP retrieval only. Not attribution.
RAT-PO-0012,RatHat,andxxxo.com,rdap,http_status=200; registration=2026-07-30T16:44:46Z,2026-09-19T19:05:00Z,HTTP GET rdap.org/domain/{domain} (Python urllib) or decoded prior response,rdap.org,andxxxo.com,evidence/passive-observations/rdap/rathat/rdap_andxxxo.com_2026-09-19T185911Z.json,6ec2dc5e87d0b820efb0e60a7732d5934929e0e4ffb57c9ca11f3a65d2c9a6de,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,2026-07-30T16:44:46Z,,,RDAP retrieval only. Not attribution.
RAT-PO-0013,RatHat,fegrs.adidasabc.com,urlscan,ip=8.231.120.246; total_hits>=1,2026-09-19T19:05:00Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,domain:adidasabc.com,evidence/passive-observations/urlscan/rathat/urlscan_domain_adidasabc_2026-09-19T185337Z.json,74100cda29f1d9e74076eb55ded5360fdc2b658e7da9507d792ab861ab0babd3,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,AS396982,Public urlscan result metadata only. No C2 interaction by ETW.
RAT-PO-0014,RatHat,admin.xiongmaocs.help,urlscan,ip=186.240.200.23; total_hits>=1,2026-09-19T19:05:00Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,domain:xiongmaocs.help,evidence/passive-observations/urlscan/rathat/urlscan_domain_xiongmaocs_help_2026-09-19T185337Z.json,55e5a2f21c6bff62337b9e976ca0a3bd38220b82811a50d90dead185476918fc,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,AS4907,Public urlscan result metadata only. No C2 interaction by ETW.
RAT-PO-0015,RatHat,kingbss.com,urlscan,ip=188.114.97.3; total_hits>=1,2026-09-19T19:05:00Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,domain:kingbss.com,evidence/passive-observations/urlscan/rathat/urlscan_domain_kingbss_2026-09-19T185337Z.json,fbc4859226624fd05545c6590753eb3bc35c63c9fd996bbab2bd71bc990979c9,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,AS13335,Public urlscan result metadata only. No C2 interaction by ETW.
RAT-PO-0016,RatHat,Zimperium/IOC/apks.csv,github,raw bytes preserved; sha256=40ce63ba78046fc98974aaa72c2ffb0194da985af4afb10d742f063a0f7786f1,2026-09-19T19:05:00Z,HTTP GET raw.githubusercontent.com,GitHub,https://raw.githubusercontent.com/Zimperium/IOC/master/2026-09-RatHat/apks.csv,evidence/passive-observations/github/rathat/ioc_apks.csv,40ce63ba78046fc98974aaa72c2ffb0194da985af4afb10d742f063a0f7786f1,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Vendor IOC file metadata preservation. PRIMARY listing also mirrored under investigations/rathat/iocs/.
RAT-PO-0017,RatHat,Zimperium/IOC/c2.csv,github,raw bytes preserved; sha256=ad902a7d24c681540f4149bdb2a9e9e9563b820ee1f699adfda6a414f02b8bae,2026-09-19T19:05:00Z,HTTP GET raw.githubusercontent.com,GitHub,https://raw.githubusercontent.com/Zimperium/IOC/master/2026-09-RatHat/c2.csv,evidence/passive-observations/github/rathat/ioc_c2.csv,ad902a7d24c681540f4149bdb2a9e9e9563b820ee1f699adfda6a414f02b8bae,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Vendor IOC file metadata preservation. PRIMARY listing also mirrored under investigations/rathat/iocs/.
RAT-PO-0018,RatHat,Zimperium/IOC/phishing.csv,github,raw bytes preserved; sha256=ede8df85f035046c8055ef8bb451c26556b53d45c893d48d73b64a4519629133,2026-09-19T19:05:00Z,HTTP GET raw.githubusercontent.com,GitHub,https://raw.githubusercontent.com/Zimperium/IOC/master/2026-09-RatHat/phishing.csv,evidence/passive-observations/github/rathat/ioc_phishing.csv,ede8df85f035046c8055ef8bb451c26556b53d45c893d48d73b64a4519629133,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,Vendor IOC file metadata preservation. PRIMARY listing also mirrored under investigations/rathat/iocs/.
SYN-PO-0013,SynkLoader,aroclenetapp.net,urlscan,ip=64.94.85.67; public scan metadata,2026-09-19T19:05:00Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,domain:aroclenetapp.net,evidence/passive-observations/urlscan/synkloader/urlscan_domain_aroclenetapp_2026-09-19T185337Z.json,f973ec4081923d44a0ac4b7a45919d7b264b391c3f04c1be08d6f96a9f5af4ad,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,AS399629,Public urlscan only. Azure Blob is shared Microsoft edge (ASSOCIATION_ONLY for hosting).
SYN-PO-0014,SynkLoader,filereserve.blob.core.windows.net,urlscan,ip=57.150.140.65; public scan metadata,2026-09-19T19:05:00Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,"""filereserve.blob.core.windows.net""",evidence/passive-observations/urlscan/synkloader/urlscan_azure_filereserve_2026-09-19T185337Z.json,4b5568c25ba27a2287121ff498de3a820519c0d7142077c7f885d3f13312852e,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,AS8075,Public urlscan only. Azure Blob is shared Microsoft edge (ASSOCIATION_ONLY for hosting).
RAP-PO-0021,Rapuncel,albinofennel.com,urlscan,"results=2; uuids=01a01b78â€¦,019f9bc6â€¦; massimolongqdoj+passathook",2026-09-19T19:01:08Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,domain:albinofennel.com,evidence/passive-observations/urlscan/rapuncel/urlscan_albinofennel_2026-09-19T190108Z.json,1b3d70ecf513d94e07bdde5076fe76d5ac631e16b9de08eece1c3f5248b90ce1,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,2026-07-26,2026-08-19,,Public urlscan metadata only. Redirect/lure facts â‰  actor ownership.
RAP-PO-0022,Rapuncel,albinofennel.com,dns_doh,NXDOMAIN Status=3,2026-09-19T19:01:08Z,Cloudflare DoH application/dns-json,cloudflare-dns.com,albinofennel.com A,evidence/passive-observations/dns/rapuncel/doh_albinofennel_2026-09-19T190108Z.json,8e4aa3359beb6d400a2c3689841a19ed41ffa9ffeec8440c33069890269b7e8d,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,DoH NXDOMAIN observation. Not attribution.
RAP-PO-0023,Rapuncel,istatlmenus.com,dns_doh,"A=172.67.212.253,104.21.85.249",2026-09-19T19:01:08Z,Cloudflare DoH application/dns-json,cloudflare-dns.com,istatlmenus.com A,evidence/passive-observations/dns/rapuncel/doh_istatlmenus_2026-09-19T190108Z.json,90795a6bb02e8653cd2790522140a69f741619d299ce6936ed352f49531b05d8,OBSERVED_PASSIVE,High,ASSOCIATION_ONLY,,,,Cloudflare edges â€” ASSOCIATION_ONLY.
SET-PO-0003,Settra,193.5.65.114,urlscan,"results=3; MeshCentral Login; id-manulife.com overlap",2026-09-19T19:01:08Z,HTTP GET urlscan.io/api/v1/search,urlscan.io,ip:193.5.65.114,evidence/passive-observations/urlscan/settra/urlscan_193.5.65.114_2026-09-19T190108Z.json,ada50c82d60bb2bb0dd22edc3362ee0ae8a718b9e3516ea001d4afa6af985ab0,OBSERVED_PASSIVE,High,INFRASTRUCTURE_OVERLAP,2025-05-05,2025-09-11,,MeshCentral panel + historical domain overlap. UNKNOWN/not Settra-exclusive. Not attribution.
RAP-PO-0024,Rapuncel,Rapuncel,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,Rapuncel,evidence/passive-observations/trackers/rapuncel/threatfox_Rapuncel_2026-09-19T191134Z.json,dd9c1701ee179cdb94fb8db12fdd099e32c0ce329d81a80e8692a22f11ef2ea5,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
SET-PO-0004,Settra,Settra,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,Settra,evidence/passive-observations/trackers/settra/threatfox_Settra_2026-09-19T191134Z.json,857988dbb47adfd406b11d883ed540b08e80107f5cc624f05667379737770ab5,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
RAT-PO-0019,RatHat,RatHat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,RatHat,evidence/passive-observations/trackers/rathat/threatfox_RatHat_2026-09-19T191134Z.json,1d76752fec7a5671a0e85f8af715695367648a8319102f1c1d2703a679641450,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
NRB-PO-0112,NodeRabbit,NodeRabbit,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,NodeRabbit,evidence/passive-observations/trackers/noderabbit/threatfox_NodeRabbit_2026-09-19T191134Z.json,b8736da515964fdade1b5c4fa96da6aa3a7035fe8a7467bce9a87496f8122917,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
POL-PO-0006,PollCat,PollCat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,PollCat,evidence/passive-observations/trackers/pollcat/threatfox_PollCat_2026-09-19T191134Z.json,6c4cb562f88141aa959c6b4efd6189c3f1b47776d1798ad98ff36020299f74fd,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
SYN-PO-0015,SynkLoader,SynkLoader,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,SynkLoader,evidence/passive-observations/trackers/synkloader/threatfox_SynkLoader_2026-09-19T191134Z.json,0fbc594471565cabacf569c872b119e38156622a938322d7b9300e3a5a931ff9,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
SHO-PO-0004,Showboat,Showboat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,Showboat,evidence/passive-observations/trackers/showboat/threatfox_Showboat_2026-09-19T191134Z.json,deb3c84994f2fb3e66c4bf17a2cc313ba74f99c7b17e6382b71ebc337d86b1c5,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
CRU-PO-0001,Cruciferra,Cruciferra,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST ThreatFox API no-auth,ThreatFox,Cruciferra,evidence/passive-observations/trackers/cruciferra/threatfox_Cruciferra_2026-09-19T191134Z.json,443b3c2435e02454d7db85f5e79bb2c160ebdb045ed2127f546404d8bfe316f1,OBSERVED_PASSIVE,Low,ASSOCIATION_ONLY,,,,Passive taginfo query. ASSOCIATION_ONLY for Cruciferra. Do not invent IOCs. Auth-Key may be required.
RAP-PO-0025,Rapuncel,Rapuncel,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,Rapuncel,evidence/passive-observations/trackers/rapuncel/malwarebazaar_Rapuncel_2026-09-19T191134Z.json,9cd5e6d7198170bda070ab1004eca3bb0e41ce3e85ff3b7d9efae4e689e2b351,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
SET-PO-0005,Settra,Settra,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,Settra,evidence/passive-observations/trackers/settra/malwarebazaar_Settra_2026-09-19T191134Z.json,249d1670c5ae104ed0238cb6527892d6850a6f5763152bb7c5759a6c08552c7d,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
RAT-PO-0020,RatHat,RatHat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,RatHat,evidence/passive-observations/trackers/rathat/malwarebazaar_RatHat_2026-09-19T191134Z.json,5e7b2cce1d1a4f42cacea4d81532b69a79899a57a4cd3bc84146d848b8754669,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
NRB-PO-0113,NodeRabbit,NodeRabbit,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,NodeRabbit,evidence/passive-observations/trackers/noderabbit/malwarebazaar_NodeRabbit_2026-09-19T191134Z.json,c446b1588e4771f28e756030f495e6d6f2a25c7d7b95adf0aac5be21b7ea9abf,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
POL-PO-0007,PollCat,PollCat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,PollCat,evidence/passive-observations/trackers/pollcat/malwarebazaar_PollCat_2026-09-19T191134Z.json,719a21650573868c6914f78b10bc2b3ef71098f20ff1bb1a71218724b43fa106,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
SYN-PO-0016,SynkLoader,SynkLoader,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,SynkLoader,evidence/passive-observations/trackers/synkloader/malwarebazaar_SynkLoader_2026-09-19T191134Z.json,3613b66905679dff2b7fe36d77572a1eaee0540a8fab4b5b3c4568ee35c1aaf1,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
SHO-PO-0005,Showboat,Showboat,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,Showboat,evidence/passive-observations/trackers/showboat/malwarebazaar_Showboat_2026-09-19T191134Z.json,482e15161251b6e4584b5df53dcb5d2574198326642177fad795f7d883415bd7,OBSERVED_PASSIVE,Low,OBSERVED_PASSIVE,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
CRU-PO-0002,Cruciferra,Cruciferra,tracker_tag_search,http_status=401; AUTH_REQUIRED,2026-09-19T191134Z,HTTP POST MalwareBazaar API no-auth,MalwareBazaar,Cruciferra,evidence/passive-observations/trackers/cruciferra/malwarebazaar_Cruciferra_2026-09-19T191134Z.json,74559bda77efa59ab200f06b6d8c6a59146d4e52c2afc34a6f9acbe7a454858d,OBSERVED_PASSIVE,Low,ASSOCIATION_ONLY,,,,Passive get_taginfo query. Metadata only â€” no sample download/execution.
RAP-PO-0026,Rapuncel,Rapuncel,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,Rapuncel,evidence/passive-observations/trackers/rapuncel/urlhaus_Rapuncel_2026-09-19T191134Z.json,81c8aaa97269a17fa7b7d8e6d889a4fb9633e3e1f8844c1f3d47d41227abbec5,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
SET-PO-0006,Settra,Settra,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,Settra,evidence/passive-observations/trackers/settra/urlhaus_Settra_2026-09-19T191134Z.json,da327409a9a1b8c7856f3a59eb7d0f8c4cd5fa876c283ca7a7a13cf0dd7b161d,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
RAT-PO-0021,RatHat,RatHat,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,RatHat,evidence/passive-observations/trackers/rathat/urlhaus_RatHat_2026-09-19T191134Z.json,97f667aa7377dbac8062f45142adefbb54cbdfe8f80c39c02f006716ec365aaa,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
NRB-PO-0114,NodeRabbit,NodeRabbit,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,NodeRabbit,evidence/passive-observations/trackers/noderabbit/urlhaus_NodeRabbit_2026-09-19T191134Z.json,9634e99f5173e16d0544a4c49aa2dbd608dbb633b4544abbb4f1f8237dbbb138,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
POL-PO-0008,PollCat,PollCat,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,PollCat,evidence/passive-observations/trackers/pollcat/urlhaus_PollCat_2026-09-19T191134Z.json,ebe7eb9eaefb6857438d505ed9d027671e4318037a1615ebee8a0fddf61984a6,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
SYN-PO-0017,SynkLoader,SynkLoader,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,SynkLoader,evidence/passive-observations/trackers/synkloader/urlhaus_SynkLoader_2026-09-19T191134Z.json,204ebec4b18ccf69f0e4030cff5048d01dc8e3578c5b1fae8c521356a56cc116,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
SHO-PO-0006,Showboat,Showboat,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,Showboat,evidence/passive-observations/trackers/showboat/urlhaus_Showboat_2026-09-19T191134Z.json,81da199472cdfb8d1a750f03c2d9490151ce91ded57c60b720291cf227ff154e,OBSERVED_PASSIVE,Moderate,OBSERVED_PASSIVE,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
CRU-PO-0003,Cruciferra,Cruciferra,tracker_tag_search,http_status=None; REQUEST_FAILED,2026-09-19T191134Z,HTTP POST URLhaus API no-auth,URLhaus,Cruciferra,evidence/passive-observations/trackers/cruciferra/urlhaus_Cruciferra_2026-09-19T191134Z.json,83d7335b622f936d50241731a3724f6542ff8c3879fc0280b7c6d8d70fa4ac01,OBSERVED_PASSIVE,Moderate,ASSOCIATION_ONLY,,,,Passive tag/payload_tag query. Empty/no_result is valid NEGATIVE SEARCH RESULT.
NRB-PO-0200,NodeRabbit,colorized_terminal,npm_registry,http_status=404,2026-09-19T19:10:01Z,HTTP GET registry.npmjs.org/{package},npmjs.org,colorized_terminal,evidence/passive-observations/sample-metadata/noderabbit/npm_registry_colorized_terminal_2026-09-19T190700Z.json,D21437571E9F8B8E50A32A1F89FF7AE0761ED00BFD0075FF32B11343795D50E5,OBSERVED_PASSIVE,High,OBSERVED_PASSIVE,,,,NEGATIVE SEARCH RESULT — package absent from public npm; corroborates Kaspersky local-bundle claim. Not PollCat.
